Word,Score
someday,2.475
viagra,3.686041209678723
wikipedia,3.7
phrased,3.4
found,2.78
solution,3.3023897199076235
fast,3.359226802765003
right,3.016555662003798
seems,3.14
interesting,2.9403559095479155
except,4.05
candlelight,4.7
answer,3.5857142857142854
boyfriend,4.8
bad,2.94376159668668
weight,2.227977472876473
class,3.7497666344737968
play,2.4879843082976456
sudoku,1.3
continuing,1.3
bother,1.3
wait,3.8375
love,3.486666666666667
curious,4.05
congratulations,5.0
visit,2.7
possibility,3.833053204127943
unlikely,3.4
logged,4.9
inevitable,3.6
france,4.888930295999268
chemistry,3.5034564059972206
guess,3.0519769804352674
happens,3.4
papers,4.25
options,2.5
traveller,3.6
nothing,3.607692307692308
either,3.3155107825581824
strengths,5.0
weaknesses,5.0
seriously,4.466666666666667
episode,4.7
made,3.5720760481691496
cry,3.6632705093076967
laughing,4.7
shows,4.1
robot,4.4
robots,4.7
dream,4.325
underestimate,5.0
power,4.844877609458681
mom,4.3
speak,3.10970617224328
english,4.893444870530826
very,3.324431547586906
well,3.310816648633912
french,3.172516467804898
enough,3.327272727272728
wondering,2.8
show,3.9208396773091807
therein,4.1
lies,4.1
food,4.485984962648258
outer,2.5
space,3.5404573516652182
wants,3.633333333333333
meet,3.333333333333333
famous,3.65
sorry,2.9166666666666665
done,3.5583333333333336
utterly,3.623040285159022
despise,4.3
formal,3.513640786367377
writing,4.000140623171325
foreign,4.75
intrigue,5.0
whatever,4.366666666666667
says,3.78
keeps,3.15
late,3.6833333333333336
surprised,4.066666666666666
travel,3.7498776126065687
hard,3.596314579128657
harder,4.45
bearing,3.647114049140108
unbearable,4.6
stop,3.971428571428571
making,4.183333333333334
uncomfortable,4.9
truth,4.013333333333334
land,3.504287954856411
moon,3.31612774885706
japanese,3.591620269101549
pun,5.0
nobody,3.425
understands,1.4
learned,3.5
without,2.7673351720567347
useless,1.95
keep,3.5846153846153848
thinking,3.1
mind,4.215504952701071
days,3.344000776236101
check,3.406165724121289
email,3.41846552573672
behind,3.728631018396248
priorities,4.6
use,2.7154591717867262
pretending,1.9
make,3.5653015736457645
believe,3.549117005972736
work,3.367811623334422
dumb,1.0
trying,3.2375000000000003
seeing,3.5
normal,3.8
referring,2.7
eternity,2.3
grades,2.2
certain,3.6
decided,3.453350273667112
rolling,4.4
stone,3.387376504127332
gathers,4.9
moss,4.9
proverb,4.9
drink,3.520720509709841
mother,3.794845058385388
matter,3.754783884772641
cave,3.1
must,4.606779661016949
together,4.229754045317891
brothers,4.8
perish,4.8
fools,4.2
working,3.7
heights,2.1
looking,3.635178386604744
pretty,3.314285714285714
communication,4.84491718303857
complex,3.3281427979664584
phone,3.325
ringing,5.0
nice,4.4
thank,3.5800000000000005
helping,4.5
run,3.300174485001173
wind,4.576115285367684
likes,4.3
music,4.607124114011203
please,3.0681818181818183
happiness,3.335613005452935
awaiting,2.3
sort,2.3
decide,2.85
whether,3.24
begin,2.775962618885432
eightthirty,4.9
boat,2.35
far,4.129477056592184
playing,3.523573609731381
cards,3.483600926905535
met,3.5
somewhere,3.7
allen,5.0
poet,5.0
archer,4.45058340593798
killed,5.0
deer,5.0
communism,5.0
reached,5.0
lifetime,4.993978568073008
rye,4.7
called,4.579652214953778
grain,4.7
poverty,4.3
s,2.995315626719762
finns,4.3
cited,4.3
least,3.86
healthy,4.55
diets,4.3
mistake,3.3
correct,4.9961112085701
deck,2.9440855958715284
oaken,4.5
table,4.75
germans,4.05
crafty,4.7
eat,4.475738172451947
die,4.7
spell,2.1
home,3.830716148099103
ten,3.5500000000000003
years,4.954866088949626
million,4.4
lost,3.517685778891547
lives,3.5250000000000004
war,2.939903579390712
rare,4.4
ninety,4.4
first,3.046548313301834
outline,4.134923556376393
website,4.8
democracy,4.7
form,2.3169034701248505
government,3.386685484804965
tried,3.3666666666666667
beginning,2.7919660368801016
photo,4.7
passport,4.7
holiday,4.7
commissioner,4.9
white,2.4
pants,2.4
around,4.8116629541414655
naturally,4.2
became,4.2
nervous,3.85
train,2.989007063501678
station,4.6732085122566565
saw,4.95
man,3.371922497326292
angel,5.0
madrid,5.0
quite,3.171428571428572
lucky,3.9
bite,4.2
eggs,2.5
round,4.069245841413874
trip,3.5
oneway,4.1
pity,3.7
somebody,3.988991507887716
dies,3.9
speechless,4.2
damn,4.3
pull,4.6
washing,4.6
wash,3.2750000000000004
wearing,3.8
open,3.0425133564168525
stops,3.2135541423030656
glass,3.915371910810408
houses,4.9
throw,4.09650612931596
stones,4.9
blind,3.05
complicated,4.3
answers,4.9
raise,4.064063947067883
questions,4.811515250060312
doubts,4.7
oneself,3.5660128999419576
sign,3.6
intelligence,3.966074998535163
poor,3.9
little,3.58
known,3.1084617528112
souvenir,3.6
united,4.722346281807508
states,4.0300699348661615
excuse,3.4
allow,4.0
three,4.033333333333333
errors,3.4
article,3.6
difficult,3.6023389284107794
conversation,4.6
someone,3.3644722605485744
yes,3.875
italian,3.8154307032413377
noise,3.59059894389355
stared,4.2
typewriter,4.0
hamlet,3.8
written,3.2562914463111765
inquired,2.4
master,3.6
impossible,3.4184341959974893
spend,3.34
rest,3.914649040956645
regretting,2.3
fun,3.45
change,3.447980144879487
guessed,1.9
imagination,4.3
affects,4.3
aspect,4.3
forget,3.225
rather,4.333227161708722
unexpected,3.4
tv,3.726307650004314
achieved,4.2
effort,3.3390196971753965
drift,4.4
purpose,3.827263468695891
totally,3.5666666666666664
pointless,1.9
changes,3.633333333333333
exams,3.45
ruining,3.4
condom,3.3
tells,4.5
walk,2.4832007240102296
minutes,3.4333333333333336
took,3.333333333333333
two,3.428571428571428
hours,3.216666666666667
translate,3.35
pages,3.15
already,3.2833333333333337
eleven,4.6
ms,3.0317473572355
brown,2.6
orange,4.626968228191301
juice,2.833333333333333
mike,3.7
ah,4.25
interjection,4.3
mandatory,3.4
character,3.981804397796029
schooling,3.4
rarely,3.85
analyzed,3.4
multitude,3.4
works,3.4
dedicated,3.4
study,4.042857142857143
various,3.4
ways,3.4
develop,3.677963837296038
within,3.633333333333333
children,3.7364131074206575
desire,3.4
suck,3.6
dude,3.6
bone,4.449999999999999
pick,4.35
paris,3.1688879937634584
city,3.172819264148324
hey,4.65
pride,4.7
friend,4.3
rachel,4.3
cost,4.8
increased,4.8
drastically,4.8
which,4.162343110402354
invented,4.8
universe,3.0558547611421147
infinite,3.4
perfect,3.997995808897822
lacked,3.4
defect,3.4
yet,4.4
contrary,4.7
den,4.6
crazies,4.6
opened,4.55
eyes,3.8457590750044406
side,3.75
everythings,4.3
fine,3.4492885360485896
name,3.22065369330571
jack,5.0
meeting,4.198468100690698
shopping,4.1
hour,3.930056571949355
mine,4.8
dance,3.325
italy,3.8208101350719073
country,3.5822544353595345
fault,4.8203939299035685
dial,2.6
telephone,3.35
youth,3.7
hostel,2.8
near,3.2
showers,2.8
mouth,4.179782173447792
wallet,4.9
wasted,4.2
plans,4.2400034271795874
wanting,4.6
sexy,5.0
pass,3.557167854539833
salt,3.7494926307868086
bored,3.55
eating,3.267733378348086
chocolate,3.65
yourself,4.26692970521763
appetite,3.569663684519898
hit,4.6861817325523
disneyland,4.0
family,4.081977381596827
parents,3.128571428571429
arguing,4.6
annoying,3.075
put,3.612104082624729
sunscreen,4.4
complaining,4.300000000000001
sunburn,4.4
calm,4.1330426152546815
spiders,3.9
freak,3.9
cleaning,3.9
headache,2.3735172873347845
hot,2.446563052992746
cook,3.35
egg,2.459264548832865
hood,4.8
car,3.3666996826479543
red,4.395087873590872
fridge,4.85
hated,4.8
loved,4.8
lonely,3.7
saddle,3.639477549656197
horse,3.8343740863485385
died,4.058885880706505
mathematics,3.693139835104395
part,4.284497898761899
science,3.732207593251281
continue,4.1
discovered,3.11405685604421
gone,3.3666666666666667
ocean,2.969716596933212
dreams,3.575
reflected,4.0
phrase,3.460874323059328
reap,4.3
sow,4.3
sown,4.3
storm,4.3
women,3.7572965545173336
gave,2.833333333333333
speech,3.127611405042298
type,3.457401688826357
tired,3.5323287888461725
slowly,3.3004169595996258
arrive,3.85
admit,3.85
snore,2.7
